stat_time_day,campaign_id,average_video_play_per_user,conversion_rate,video_views_p75,cpm,spend,video_views_p100,conversion,impressions,clicks,video_watched_2s,cpc,ctr,average_video_play,total_complete_payment_rate,engaged_view_15s,video_watched_6s,video_views_p50,video_play_actions,video_views_p25,cost_per_conversion,engaged_view,shopping,shopping_sigla,campaign_name,objective_type
2026-01-17 00:00:00,1854324488425522,0.99,0.0,52,1.7,20.09,42,0,11845,0,520,0.0,0.0,0.95,0.0,29,89,82,11748,239,0.0,91,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-01-14 00:00:00,1854324205639697,1.93,0.0,6,1.2,4.88,3,0,4068,0,246,0.0,0.0,1.03,0.0,13,45,12,4048,34,0.0,46,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-01-11 00:00:00,1815093378942994,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Traffic - Promo Natal,TRAFFIC
2026-01-30 00:00:00,1855686889040914,1.29,0.0,49,1.94,36.73,37,0,18940,0,1636,0.0,0.0,1.26,0.0,86,293,86,18772,253,0.0,296,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-01-17 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-02-02 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-01-13 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-01-28 00:00:00,1854324205639697,1.54,0.0,17,1.59,11.18,10,0,7020,0,442,0.0,0.0,1.05,0.0,29,71,30,6964,56,0.0,73,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-01-20 00:00:00,1850600369247313,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2026-01-14 00:00:00,1850600369247313,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2026-01-04 00:00:00,1848504928619618,22.63,0.0,1,0.0,0.0,1,0,2,0,1,0.0,0.0,5.66,0.0,1,1,1,4,1,0.0,1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-01-06 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-01-31 00:00:00,1854324488425522,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-01-18 00:00:00,1854324488425522,1.05,0.0,62,1.71,20.05,49,0,11710,0,463,0.0,0.0,1.01,0.0,32,89,98,11627,207,0.0,85,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-01-15 00:00:00,1854324205639697,1.99,0.0,27,1.54,13.77,17,0,8936,0,676,0.0,0.0,1.16,0.0,52,147,54,8870,121,0.0,141,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-01-19 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-01-28 00:00:00,1855492566896834,2.24,0.0,76,1.52,19.0,57,0,12463,0,1579,0.0,0.0,1.4,0.0,82,292,135,12420,349,0.0,305,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-01-29 00:00:00,1855492566896834,2.12,0.0,79,1.76,19.08,56,0,10837,0,1505,0.0,0.0,1.5,0.0,87,287,135,10765,345,0.0,294,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-01-16 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-01-22 00:00:00,1854324205639697,1.63,0.0,15,1.5,12.58,10,0,8401,0,554,0.0,0.0,1.05,0.0,23,85,28,8347,67,0.0,83,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-01-25 00:00:00,1854324488425522,0.98,0.0,63,1.64,17.63,44,0,10738,0,458,0.0,0.0,0.95,0.0,33,97,96,10646,210,0.0,94,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-01-07 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-01-20 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-01-16 00:00:00,1854324205639697,1.83,0.0,25,1.58,13.64,13,0,8641,0,735,0.0,0.0,1.19,0.0,49,130,52,8584,103,0.0,127,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-01-19 00:00:00,1854324488425522,1.04,0.0,46,1.89,18.94,35,0,9999,0,421,0.0,0.0,0.98,0.0,25,81,76,9921,169,0.0,81,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-01-08 00:00:00,1850600369247313,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2026-01-31 00:00:00,1855686889040914,1.26,0.0,44,2.0,36.44,25,0,18256,0,1506,0.0,0.0,1.23,0.0,79,276,82,18109,241,0.0,275,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-01-10 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-01-29 00:00:00,1854324205639697,1.64,0.0,9,1.63,9.41,6,0,5774,0,363,0.0,0.0,1.05,0.0,22,67,16,5734,48,0.0,67,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-01-23 00:00:00,1854324205639697,1.62,0.0,18,1.6,12.16,7,0,7616,0,541,0.0,0.0,1.13,0.0,33,100,29,7568,65,0.0,101,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-02-02 00:00:00,1854324488425522,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-01-04 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2026-01-26 00:00:00,1854324488425522,0.94,0.0,44,2.0,16.96,30,0,8470,0,338,0.0,0.0,0.91,0.0,16,64,69,8418,142,0.0,59,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-01-30 00:00:00,1855492566896834,2.1,0.0,80,1.78,19.16,53,0,10768,0,1453,0.0,0.0,1.45,0.0,81,266,130,10702,306,0.0,269,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-01-15 00:00:00,1850600369247313,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2026-01-11 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2026-02-02 00:00:00,1855686756345922,1.3,0.0,19,1.79,30.54,10,0,17022,0,1486,0.0,0.0,1.28,0.0,94,321,41,16782,138,0.0,320,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-01-09 00:00:00,1850600369247313,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2026-01-19 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-01-13 00:00:00,1847431714944034,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
2026-01-18 00:00:00,1811358948673554,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Tráfego - App instal - NS,TRAFFIC
2026-01-21 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-01-30 00:00:00,1854324205639697,1.41,0.0,6,1.55,8.08,2,0,5215,0,294,0.0,0.0,0.99,0.0,15,53,14,5183,41,0.0,51,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-01-14 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-01-31 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-01-11 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-01-29 00:00:00,1855686889040914,1.14,0.0,15,1.6,12.25,7,0,7672,0,536,0.0,0.0,1.14,0.0,22,91,23,7636,74,0.0,91,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-01-17 00:00:00,1854324205639697,1.96,0.0,33,1.57,13.71,23,0,8707,0,803,0.0,0.0,1.26,0.0,55,154,59,8646,132,0.0,155,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-01-20 00:00:00,1854324488425522,1.03,0.0,57,2.2,18.39,43,0,8355,0,436,0.0,0.0,0.99,0.0,32,82,80,8273,171,0.0,82,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-01-05 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2026-01-31 00:00:00,1855492566896834,2.26,0.0,94,1.81,19.71,71,0,10900,0,1692,0.0,0.0,1.58,0.0,111,342,159,10817,357,0.0,345,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-01-15 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-01-14 00:00:00,1854324488425522,0.92,0.0,19,1.33,7.1,17,0,5345,0,193,0.0,0.0,0.9,0.0,13,44,40,5299,96,0.0,43,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-01-31 00:00:00,1854324205639697,1.4,0.0,2,1.61,3.49,0,0,2164,0,147,0.0,0.0,1.02,0.0,10,28,7,2147,22,0.0,27,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-02-01 00:00:00,1855686756345922,1.26,0.0,20,1.67,31.47,11,0,18871,0,1575,0.0,0.0,1.24,0.0,79,335,44,18667,119,0.0,328,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-01-05 00:00:00,1848504928619618,54.18,0.0,1,0.0,0.0,1,0,1,1,3,0.0,100.0,54.18,0.0,3,3,2,1,2,0.0,4,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-01-24 00:00:00,1854324205639697,1.69,0.0,22,1.66,12.24,13,0,7360,0,600,0.0,0.0,1.19,0.0,34,105,33,7316,84,0.0,102,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-01-18 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2026-01-27 00:00:00,1854324488425522,1.01,0.0,12,2.23,6.62,8,0,2968,0,133,0.0,0.0,1.0,0.0,8,30,26,2941,63,0.0,33,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-02-04 00:00:00,1855686756345922,1.53,0.0,21,2.34,29.89,13,0,12752,0,1157,0.0,0.0,1.51,0.0,77,273,47,12596,105,0.0,274,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-02-09 00:00:00,1855686889040914,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-02-22 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-02-24 00:00:00,1855492566896834,1.76,0.0,26,1.66,11.38,18,0,6869,0,622,0.0,0.0,1.23,0.0,30,103,42,6825,117,0.0,105,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-14 00:00:00,1855492566896834,2.09,0.0,73,1.76,18.04,52,0,10271,0,1321,0.0,0.0,1.51,0.0,93,268,129,10200,296,0.0,281,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-04 00:00:00,1855492566896834,2.05,0.0,93,1.47,18.76,72,0,12793,0,1343,0.0,0.0,1.33,0.0,69,240,135,12700,316,0.0,243,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-07 00:00:00,1855686756345922,1.58,0.0,18,1.92,28.1,13,0,14657,0,923,0.0,0.0,1.56,0.0,50,189,31,14498,73,0.0,187,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-02-27 00:00:00,1855686756345922,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-02-06 00:00:00,1855686889040914,1.18,0.0,33,1.86,31.27,23,0,16818,0,1167,0.0,0.0,1.15,0.0,54,214,61,16676,178,0.0,215,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-03-02 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-02-27 00:00:00,1855492566896834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-17 00:00:00,1855492566896834,2.02,0.0,51,1.49,17.24,34,0,11534,0,1084,0.0,0.0,1.37,0.0,72,219,88,11440,215,0.0,223,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-07 00:00:00,1855492566896834,2.1,0.0,96,1.82,20.2,64,0,11077,0,1618,0.0,0.0,1.53,0.0,105,331,154,10953,405,0.0,336,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-18 00:00:00,1855492566896834,1.73,0.0,35,1.39,15.84,22,0,11417,0,879,0.0,0.0,1.18,0.0,43,151,59,11338,145,0.0,154,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-08 00:00:00,1855492566896834,2.03,0.0,79,1.9,18.98,65,0,9969,0,1479,0.0,0.0,1.57,0.0,102,285,145,9850,333,0.0,291,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-15 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-02-03 00:00:00,1855686889040914,1.27,0.0,36,2.17,33.04,22,0,15216,0,1203,0.0,0.0,1.22,0.0,56,223,63,14964,195,0.0,224,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-02-03 00:00:00,1855686756345922,1.35,0.0,28,2.15,30.05,14,0,13991,0,1158,0.0,0.0,1.31,0.0,82,280,45,13791,119,0.0,268,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-02-12 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-02-25 00:00:00,1855492566896834,1.8,0.0,8,1.59,3.25,6,0,2044,0,211,0.0,0.0,1.36,0.0,15,43,16,2040,39,0.0,44,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-15 00:00:00,1855492566896834,1.96,0.0,67,1.88,16.9,40,0,8968,0,1206,0.0,0.0,1.5,0.0,92,264,115,8869,280,0.0,266,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-05 00:00:00,1855492566896834,1.92,0.0,79,1.59,18.61,60,0,11720,0,1349,0.0,0.0,1.39,0.0,74,242,122,11585,319,0.0,244,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-03-04 00:00:00,1848504162177105,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
2026-03-03 00:00:00,1855492566896834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-06 00:00:00,1855686756345922,1.21,0.0,14,1.84,29.26,11,0,15903,0,1050,0.0,0.0,1.18,0.0,62,244,29,15749,89,0.0,242,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-02-21 00:00:00,1855492566896834,1.82,0.0,36,1.72,14.61,24,0,8479,0,916,0.0,0.0,1.36,0.0,53,178,71,8444,189,0.0,185,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-11 00:00:00,1855492566896834,1.9,0.0,46,1.51,18.44,31,0,12188,0,1091,0.0,0.0,1.27,0.0,55,210,84,12087,243,0.0,210,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-21 00:00:00,1854324488425522,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - LIQUIDA,REACH
2026-03-04 00:00:00,1849768886744178,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
2026-02-09 00:00:00,1855686756345922,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-02-04 00:00:00,1855686889040914,1.96,0.0,42,2.4,33.04,24,0,13790,0,1229,0.0,0.0,1.94,0.0,74,243,77,13603,205,0.0,243,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-02-19 00:00:00,1855492566896834,1.71,0.0,48,1.53,15.54,33,0,10159,0,878,0.0,0.0,1.28,0.0,52,169,76,10070,178,0.0,169,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-09 00:00:00,1855492566896834,1.9,0.0,84,2.03,18.45,55,0,9109,0,1256,0.0,0.0,1.58,0.0,82,253,123,9019,299,0.0,251,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-27 00:00:00,1855686889040914,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-02-07 00:00:00,1855686889040914,1.14,0.0,13,2.12,15.27,8,0,7194,0,451,0.0,0.0,1.13,0.0,22,84,25,7131,71,0.0,85,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-02-05 00:00:00,1855686756345922,1.3,0.0,12,2.12,31.03,6,0,14650,0,1084,0.0,0.0,1.3,0.0,56,229,27,14485,84,0.0,226,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-02-22 00:00:00,1855492566896834,1.74,0.0,40,1.72,13.25,25,0,7699,0,828,0.0,0.0,1.36,0.0,63,164,72,7620,181,0.0,172,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-12 00:00:00,1855492566896834,1.73,0.0,58,1.59,18.0,37,0,11286,0,1025,0.0,0.0,1.27,0.0,64,213,107,11152,242,0.0,217,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-03-03 00:00:00,1850600369247313,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
2026-02-23 00:00:00,1855492566896834,1.52,0.0,18,2.13,12.04,9,0,5650,0,574,0.0,0.0,1.26,0.0,23,100,35,5594,107,0.0,105,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-13 00:00:00,1855492566896834,1.87,0.0,52,1.7,18.12,40,0,10651,0,1103,0.0,0.0,1.36,0.0,70,216,90,10548,240,0.0,222,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-03 00:00:00,1855492566896834,2.06,0.0,79,1.66,18.94,66,0,11442,0,1174,0.0,0.0,1.35,0.0,72,206,123,11330,276,0.0,213,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-08 00:00:00,1855686889040914,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-02-08 00:00:00,1855686756345922,1.17,0.0,8,1.79,12.45,3,0,6973,0,489,0.0,0.0,1.16,0.0,24,99,14,6906,35,0.0,98,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-03-03 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-02-06 00:00:00,1854324205639697,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-02-20 00:00:00,1855492566896834,1.69,0.0,45,1.69,15.15,31,0,8981,0,901,0.0,0.0,1.29,0.0,44,165,73,8912,182,0.0,170,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-10 00:00:00,1855492566896834,2.21,0.0,67,1.65,19.58,45,0,11900,0,1222,0.0,0.0,1.47,0.0,74,260,104,11811,264,0.0,259,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-11 00:00:00,1855686756345922,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - Bloko Rosa,REACH
2026-02-16 00:00:00,1855492566896834,1.77,0.0,43,1.89,16.27,34,0,8598,0,1010,0.0,0.0,1.44,0.0,59,200,72,8489,215,0.0,202,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-06 00:00:00,1855492566896834,2.04,0.0,71,1.71,18.79,53,0,10962,0,1349,0.0,0.0,1.46,0.0,92,268,113,10829,300,0.0,273,Nacoes Shopping,NS,ALC - Smart Zoo,REACH
2026-02-05 00:00:00,1855686889040914,1.19,0.0,27,2.13,33.4,16,0,15714,0,1113,0.0,0.0,1.17,0.0,56,200,67,15533,183,0.0,203,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-02-03 00:00:00,1854324205639697,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - FERIAS NACOES SHOPPING,REACH
2026-03-22 00:00:00,1849887841738834,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
2026-04-01 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-03-12 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-03-05 00:00:00,1811358948673554,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,Tráfego - App instal - NS,TRAFFIC
2026-04-02 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-03-28 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-03-09 00:00:00,1855686889040914,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,ALC - Carna PET,REACH
2026-03-06 00:00:00,1848504928619618,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
2026-04-30 00:00:00,1863928955315249,18.35,0.0,313,4.34,19.46,244,0,4483,617,1803,0.03,13.76,8.72,0.0,991,1475,547,2954,1332,0.0,1900,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
2026-04-30 00:00:00,1863928702907457,1.0,0.0,10,1.74,20.04,6,0,11495,14,532,1.43,0.12,1.0,0.0,24,84,16,11436,65,0.0,84,Nacoes Shopping,NS,ALC - PROMO MAES,REACH
2026-05-03 00:00:00,1863928955315249,19.38,0.0,766,3.48,52.9,579,0,15215,2662,4510,0.02,17.5,5.49,0.0,2971,3694,1229,11481,3363,0.0,5362,Nacoes Shopping,NS,TRAF - PROMO MAES,TRAFFIC
