campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,video_p25,video_p50,video_p75,video_p100,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,gender,shopping
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-02,4481,1833,2.444626,3,0.066949,1.796667,1.202857,5.39,2.0,0,2.695,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,172.0,0,0.031337,1.0,0,0,172.0,0,0.031337,0,0,0,0.0,0,0,0.0,0,0,43.0,14.0,4.0,3.0,,,,0.0,unknown,NR
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-02-02,255727,121336,2.107594,394,0.154071,0.777513,1.197918,306.34,165.0,0,1.856606,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11362.0,0,0.026962,42.0,0,0,11362.0,0,0.026962,0,0,0,0.0,0,0,0.0,0,0,1809.0,460.0,284.0,211.0,,,,0.0,female,NR
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-02-02,276458,127039,2.176166,357,0.129134,0.934258,1.20644,333.53,168.0,0,1.985298,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13372.0,0,0.024942,52.0,0,0,13372.0,0,0.024942,0,0,0,0.0,0,0,0.0,0,0,2014.0,489.0,266.0,172.0,,,,0.0,male,NR
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-02-02,2287,1141,2.004382,2,0.087451,1.425,1.246174,2.85,1.0,0,2.85,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,107.0,0,0.026636,0.0,0,0,107.0,0,0.026636,0,0,0,0.0,0,0,0.0,0,0,21.0,4.0,3.0,,,,,0.0,unknown,NR
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-02-02,370795,170824,2.170626,899,0.242452,0.513092,1.244003,461.27,181.0,0,2.548453,83.0,0,5.55747,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,26906.0,0,0.017144,188.0,0,0,26906.0,0,0.017144,0,0,0,0.0,0,0,0.0,0,0,3881.0,1320.0,658.0,357.0,,,,173.0,female,NR
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-02-02,380845,171145,2.225277,732,0.192204,0.646284,1.242185,473.08,113.0,0,4.186549,46.0,0,10.284348,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,26431.0,0,0.017899,189.0,0,0,26431.0,0,0.017899,0,0,0,0.0,0,0,0.0,0,0,3425.0,1141.0,568.0,300.0,,,,96.0,male,NR
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-02-02,2996,1468,2.040872,12,0.400534,0.315,1.261682,3.78,2.0,0,1.89,3.0,0,1.26,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,209.0,0,0.018086,3.0,0,0,209.0,0,0.018086,0,0,0,0.0,0,0,0.0,0,0,35.0,15.0,7.0,5.0,,,,2.0,unknown,NR
ALC - A menina da casa mágica,120238985043830075,OUTCOME_AWARENESS,2026-02-02,127641,83800,1.523162,299,0.234251,0.594114,1.391716,177.64,219.0,0,0.811142,119.0,0,1.492773,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4096.0,0,0.043369,11.0,0,0,4096.0,0,0.043369,0,0,0,0.0,0,0,0.0,0,0,2039.0,964.0,547.0,162.0,,,,219.0,female,NR
ALC - A menina da casa mágica,120238985043830075,OUTCOME_AWARENESS,2026-02-02,87099,61731,1.410944,111,0.127441,1.093333,1.393357,121.36,87.0,0,1.394943,28.0,0,4.334286,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2019.0,0,0.060109,8.0,0,0,2019.0,0,0.060109,0,0,0,0.0,0,0,0.0,0,0,915.0,369.0,196.0,69.0,,,,87.0,male,NR
ALC - A menina da casa mágica,120238985043830075,OUTCOME_AWARENESS,2026-02-02,734,548,1.339416,2,0.27248,0.495,1.348774,0.99,2.0,0,0.495,1.0,0,0.99,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20.0,0,0.0495,0.0,0,0,20.0,0,0.0495,0,0,0,0.0,0,0,0.0,0,0,10.0,4.0,3.0,,,,,2.0,unknown,NR
ALC - Bailinho de Carnaval,120238985339690075,OUTCOME_AWARENESS,2026-02-02,219954,122153,1.800643,317,0.144121,0.935678,1.348509,296.61,225.0,0,1.318267,79.0,0,3.754557,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6273.0,0,0.047284,16.0,0,0,6273.0,0,0.047284,0,0,0,0.0,0,0,0.0,0,0,1953.0,887.0,181.0,125.0,,,,223.0,female,NR
ALC - Bailinho de Carnaval,120238985339690075,OUTCOME_AWARENESS,2026-02-02,149058,89444,1.666495,159,0.10667,1.26673,1.351219,201.41,114.0,0,1.766754,37.0,0,5.443514,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4244.0,0,0.047458,19.0,0,0,4244.0,0,0.047458,0,0,0,0.0,0,0,0.0,0,0,1221.0,525.0,133.0,77.0,,,,110.0,male,NR
ALC - Bailinho de Carnaval,120238985339690075,OUTCOME_AWARENESS,2026-02-02,1275,814,1.566339,1,0.078431,1.64,1.286275,1.64,1.0,0,1.64,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,40.0,0,0.041,0.0,0,0,40.0,0,0.041,0,0,0,0.0,0,0,0.0,0,0,12.0,3.0,,,,,,1.0,unknown,NR
ALC - Semana do Cinema Jan 25,120238985527080075,OUTCOME_AWARENESS,2026-02-02,121154,77779,1.55767,354,0.29219,0.437966,1.279694,155.04,254.0,0,0.610394,128.0,0,1.21125,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,279.0,0,0.555699,11.0,0,0,279.0,0,0.555699,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,254.0,female,NR
ALC - Semana do Cinema Jan 25,120238985527080075,OUTCOME_AWARENESS,2026-02-02,111368,75351,1.47799,208,0.186768,0.689808,1.288341,143.48,176.0,0,0.815227,64.0,0,2.241875,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,205.0,0,0.699902,14.0,0,0,205.0,0,0.699902,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,176.0,male,NR
ALC - Semana do Cinema Jan 25,120238985527080075,OUTCOME_AWARENESS,2026-02-02,1108,750,1.477333,4,0.361011,0.3675,1.326715,1.47,3.0,0,0.49,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.3675,1.0,0,0,4.0,0,0.3675,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,3.0,unknown,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-02,89424,52870,1.691394,112,0.125246,0.986786,1.23591,110.52,72.0,0,1.535,28.0,0,3.947143,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3995.0,0,0.027665,17.0,0,0,3995.0,0,0.027665,0,0,0,0.0,0,0,0.0,0,0,647.0,185.0,99.0,56.0,,,,72.0,female,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-02,71156,42443,1.676507,79,0.111024,1.122658,1.246416,88.69,60.0,0,1.478167,22.0,0,4.031364,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3349.0,0,0.026483,17.0,0,0,3349.0,0,0.026483,0,0,0,0.0,0,0,0.0,0,0,548.0,191.0,91.0,50.0,,,,60.0,male,NR
ALC - Brasileirisse,120239236381150075,OUTCOME_AWARENESS,2026-02-02,572,369,1.550136,0,0.0,0.0,1.381119,0.79,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,0.043889,0.0,0,0,18.0,0,0.043889,0,0,0,0.0,0,0,0.0,0,0,2.0,,,,,,,0.0,unknown,NR
ALC - Feira de adoção pet,120239353688880075,OUTCOME_AWARENESS,2026-02-02,20622,15594,1.322432,19,0.092135,1.272632,1.172534,24.18,14.0,0,1.727143,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21.0,0,1.151429,6.0,0,0,21.0,0,1.151429,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,1.0,female,NR
ALC - Feira de adoção pet,120239353688880075,OUTCOME_AWARENESS,2026-02-02,20269,16326,1.241517,23,0.113474,1.043478,1.184074,24.0,12.0,0,2.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,16.0,0,1.5,4.0,0,0,16.0,0,1.5,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,male,NR
ALC - Feira de adoção pet,120239353688880075,OUTCOME_AWARENESS,2026-02-02,182,143,1.272727,1,0.549451,0.19,1.043956,0.19,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,NR
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-02,76227,58393,1.305413,105,0.137746,0.969238,1.335091,101.77,85.0,0,1.197294,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,86.0,0,1.183372,1.0,0,0,86.0,0,1.183372,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,85.0,female,NR
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-02,70894,52850,1.341419,103,0.145287,0.945631,1.373882,97.4,78.0,0,1.248718,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,84.0,0,1.159524,4.0,0,0,84.0,0,1.159524,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,78.0,male,NR
ALC - Oficina de RPG,120239356883300075,OUTCOME_AWARENESS,2026-02-02,502,387,1.297158,1,0.199203,0.7,1.394422,0.7,1.0,0,0.7,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.7,0.0,0,0,1.0,0,0.7,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,1.0,unknown,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-02,96244,60606,1.588028,217,0.225469,0.501705,1.131187,108.87,98.0,0,1.110918,1.0,0,108.87,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6874.0,0,0.015838,35.0,0,0,6874.0,0,0.015838,0,0,0,0.0,0,0,0.0,0,0,8551.0,3217.0,1529.0,928.0,,,,98.0,female,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-02,124647,72823,1.711643,176,0.141199,0.792898,1.119562,139.55,60.0,0,2.325833,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11195.0,0,0.012465,48.0,0,0,11195.0,0,0.012465,0,0,0,0.0,0,0,0.0,0,0,14556.0,5273.0,2395.0,1405.0,,,,60.0,male,NR
ALC - Aventura Congelante,120239402846960075,OUTCOME_AWARENESS,2026-02-02,1083,661,1.638427,2,0.184672,0.57,1.052632,1.14,2.0,0,0.57,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,112.0,0,0.010179,0.0,0,0,112.0,0,0.010179,0,0,0,0.0,0,0,0.0,0,0,137.0,56.0,30.0,22.0,,,,2.0,unknown,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-02,51769,37670,1.374277,10,0.019317,6.057,1.170005,60.57,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1632.0,0,0.037114,10.0,0,0,1632.0,0,0.037114,0,0,0,0.0,0,0,0.0,0,0,377.0,60.0,38.0,18.0,,,,0.0,female,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-02,40710,30676,1.327096,8,0.019651,6.0775,1.194301,48.62,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1235.0,0,0.039368,4.0,0,0,1235.0,0,0.039368,0,0,0,0.0,0,0,0.0,0,0,263.0,56.0,26.0,17.0,,,,0.0,male,NR
ALC - Encerramento Carnval,120239714623330075,OUTCOME_AWARENESS,2026-02-02,318,256,1.242188,0,0.0,0.0,0.81761,0.26,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,0.037143,0.0,0,0,7.0,0,0.037143,0,0,0,0.0,0,0,0.0,0,0,1.0,,,,,,,0.0,unknown,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-02,118947,81416,1.460978,177,0.148806,0.808249,1.202721,143.06,123.0,0,1.163089,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,138.0,0,1.036667,14.0,0,0,138.0,0,1.036667,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,female,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-02,128841,89600,1.437958,179,0.138931,0.871508,1.210795,156.0,130.0,0,1.2,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,157.0,0,0.993631,22.0,0,0,157.0,0,0.993631,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,male,NR
ALC - Volksfriends,120239716062130075,OUTCOME_AWARENESS,2026-02-02,882,611,1.443535,2,0.226757,0.455,1.031746,0.91,1.0,0,0.91,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.91,0.0,0,0,1.0,0,0.91,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,unknown,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-02,29040,21636,1.342207,21,0.072314,1.764762,1.276171,37.06,17.0,0,2.18,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,986.0,0,0.037586,2.0,0,0,986.0,0,0.037586,0,0,0,0.0,0,0,0.0,0,0,463.0,217.0,61.0,37.0,,,,0.0,female,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-02,32351,24121,1.341196,19,0.058731,2.237368,1.314024,42.51,10.0,0,4.251,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1070.0,0,0.039729,5.0,0,0,1070.0,0,0.039729,0,0,0,0.0,0,0,0.0,0,0,490.0,219.0,71.0,51.0,,,,0.0,male,NR
ALC - Norte Cafe,120239888343150075,OUTCOME_AWARENESS,2026-02-02,261,196,1.331633,0,0.0,0.0,1.570881,0.41,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,0,0.031538,0.0,0,0,13.0,0,0.031538,0,0,0,0.0,0,0,0.0,0,0,3.0,1.0,1.0,,,,,0.0,unknown,NR
ALC - Filme Todo mundo em Panico,120239890360550075,OUTCOME_AWARENESS,2026-02-02,3,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,female,NR
ALC - Filme Todo mundo em Panico,120239890360550075,OUTCOME_AWARENESS,2026-02-02,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,male,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-02,38109,29276,1.301715,12,0.031489,4.4325,1.395733,53.19,5.0,0,10.638,2.0,0,26.595,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1204.0,0,0.044178,10.0,0,0,1204.0,0,0.044178,0,0,0,0.0,0,0,0.0,0,0,421.0,209.0,75.0,58.0,,,,5.0,female,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-02,38498,28809,1.336319,24,0.062341,2.27625,1.419035,54.63,6.0,0,9.105,2.0,0,27.315,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1543.0,0,0.035405,5.0,0,0,1543.0,0,0.035405,0,0,0,0.0,0,0,0.0,0,0,547.0,242.0,110.0,75.0,,,,5.0,male,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-02-02,267,221,1.208145,0,0.0,0.0,1.722846,0.46,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,0.041818,0.0,0,0,11.0,0,0.041818,0,0,0,0.0,0,0,0.0,0,0,9.0,5.0,3.0,2.0,,,,0.0,unknown,NR
ALC- Massinha Play-Doh,120240047519830075,OUTCOME_AWARENESS,2026-02-02,34921,34921,1.0,8,0.022909,6.6675,1.527448,53.34,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1439.0,0,0.037067,7.0,0,0,1439.0,0,0.037067,0,0,0,0.0,0,0,0.0,0,0,846.0,327.0,201.0,94.0,,,,0.0,female,NR
ALC- Massinha Play-Doh,120240047519830075,OUTCOME_AWARENESS,2026-02-02,29324,27805,1.05463,10,0.034102,4.629,1.57857,46.29,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1144.0,0,0.040463,1.0,0,0,1144.0,0,0.040463,0,0,0,0.0,0,0,0.0,0,0,667.0,261.0,157.0,84.0,,,,0.0,male,NR
ALC- Massinha Play-Doh,120240047519830075,OUTCOME_AWARENESS,2026-02-02,209,205,1.019512,0,0.0,0.0,1.770335,0.37,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,0.074,0.0,0,0,5.0,0,0.074,0,0,0,0.0,0,0,0.0,0,0,2.0,1.0,1.0,,,,,0.0,unknown,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-03-01,229074,162859,1.406579,256,0.111754,1.149364,1.284464,294.237279,146.0,0,2.015324,31.0,0,9.491525,1.0,0,294.237279,0,0,0,0,0,0,8.0,0,36.77966,0,0,0,10579.0,0,0.027813,58.0,0,0,10579.0,0,0.027813,0,0,0,1.0,0,0,53.0,0,0,7350.0,2852.0,1544.0,1043.0,,,,70.0,female,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-03-01,167333,124887,1.339875,169,0.100996,1.272915,1.285596,215.122633,91.0,0,2.363985,14.0,0,15.365902,0.0,0,0.0,0,0,0,0,0,0,6.0,0,35.853772,0,0,0,7510.0,0,0.028645,43.0,0,0,7510.0,0,0.028645,0,0,0,0.0,0,0,32.0,0,0,4607.0,1642.0,744.0,481.0,,,,33.0,male,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-03-01,1296,1063,1.219191,0,0.0,0.0,1.157475,1.500088,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,58.0,0,0.025864,0.0,0,0,58.0,0,0.025864,0,0,0,0.0,0,0,0.0,0,0,37.0,11.0,8.0,4.0,,,,0.0,unknown,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-03-01,176862,130680,1.353398,166,0.093858,1.375093,1.290642,228.265439,116.0,0,1.967806,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5536.0,0,0.041233,14.0,0,0,5536.0,0,0.041233,0,0,0,0.0,0,0,0.0,0,0,8462.0,3009.0,1611.0,1097.0,,,,11.0,female,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-03-01,166259,119849,1.387237,154,0.092627,1.387756,1.285431,213.714455,104.0,0,2.054947,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6106.0,0,0.035001,25.0,0,0,6106.0,0,0.035001,0,0,0,0.0,0,0,0.0,0,0,8815.0,3196.0,1766.0,1199.0,,,,7.0,male,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-03-01,1201,961,1.24974,1,0.083264,1.570106,1.307332,1.570106,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,38.0,0,0.041319,0.0,0,0,38.0,0,0.041319,0,0,0,0.0,0,0,0.0,0,0,50.0,19.0,15.0,10.0,,,,0.0,unknown,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-03-01,346582,235984,1.468667,401,0.115701,1.202768,1.391619,482.31,289.0,0,1.668893,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,2.0,0,241.155,0,0,0,13973.0,0,0.034517,51.0,0,0,13973.0,0,0.034517,0,0,0,0.0,0,0,9.0,0,0,2748.0,833.0,440.0,285.0,,,,10.0,female,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-03-01,317709,212945,1.491977,300,0.094426,1.484833,1.402069,445.45,208.0,0,2.141587,1.0,0,445.45,0.0,0,0.0,0,0,0,0,0,0,1.0,0,445.45,0,0,0,13388.0,0,0.033272,60.0,0,0,13388.0,0,0.033272,0,0,0,0.0,0,0,12.0,0,0,2352.0,717.0,381.0,236.0,,,,4.0,male,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-03-01,2558,1875,1.364267,6,0.234558,0.568333,1.333073,3.41,3.0,0,1.136667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,101.0,0,0.033762,0.0,0,0,101.0,0,0.033762,0,0,0,0.0,0,0,0.0,0,0,21.0,7.0,3.0,1.0,,,,0.0,unknown,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-03-01,45611,42927,1.062525,76,0.166626,0.761579,1.268992,57.88,52.0,0,1.113077,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2221.0,0,0.02606,17.0,0,0,2221.0,0,0.02606,0,0,0,0.0,0,0,0.0,0,0,437.0,113.0,49.0,25.0,,,,0.0,female,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-03-01,39764,37642,1.056373,50,0.125742,1.013,1.273765,50.65,32.0,0,1.582813,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1934.0,0,0.026189,7.0,0,0,1934.0,0,0.026189,0,0,0,0.0,0,0,0.0,0,0,414.0,102.0,57.0,34.0,,,,0.0,male,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-03-01,285,285,1.0,0,0.0,0.0,1.473684,0.42,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,0,0.042,0.0,0,0,10.0,0,0.042,0,0,0,0.0,0,0,0.0,0,0,2.0,1.0,1.0,1.0,,,,0.0,unknown,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-03-01,99224,81030,1.224534,127,0.127993,0.928976,1.189027,117.98,83.0,0,1.421446,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5094.0,0,0.023161,24.0,0,0,5094.0,0,0.023161,0,0,0,0.0,0,0,0.0,0,0,1756.0,801.0,273.0,174.0,,,,0.0,female,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-03-01,88353,70156,1.259379,94,0.106391,1.117128,1.188528,105.01,72.0,0,1.458472,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4029.0,0,0.026064,15.0,0,0,4029.0,0,0.026064,0,0,0,0.0,0,0,0.0,0,0,1416.0,596.0,206.0,119.0,,,,0.0,male,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-03-01,645,520,1.240385,0,0.0,0.0,1.224806,0.79,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,32.0,0,0.024688,0.0,0,0,32.0,0,0.024688,0,0,0,0.0,0,0,0.0,0,0,14.0,4.0,2.0,1.0,,,,0.0,unknown,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-03-01,265633,167896,1.582128,367,0.138161,1.043616,1.441865,383.006981,206.0,0,1.859257,150.0,0,2.55338,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,20370.0,0,0.018803,267.0,0,0,20370.0,0,0.018803,0,0,0,0.0,0,0,0.0,0,0,4209.0,1647.0,991.0,669.0,,,,206.0,female,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-03-01,324414,192125,1.688557,356,0.109736,1.306974,1.434225,465.282777,207.0,0,2.247743,127.0,0,3.663644,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,28772.0,0,0.016171,313.0,0,0,28772.0,0,0.016171,0,0,0,0.0,0,0,0.0,0,0,6841.0,2731.0,1661.0,1018.0,,,,206.0,male,NR
ALC - Todo mundo em panico,120239954131620075,OUTCOME_AWARENESS,2026-03-01,2339,1489,1.570853,3,0.12826,1.143414,1.466542,3.430242,3.0,0,1.143414,1.0,0,3.430242,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,171.0,0,0.02006,3.0,0,0,171.0,0,0.02006,0,0,0,0.0,0,0,0.0,0,0,33.0,9.0,6.0,5.0,,,,3.0,unknown,NR
