campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,hourly_stats_aggregated_by_advertiser_time_zone,shopping
ALC - Inauguração Brasileirisse,120236583251180075,OUTCOME_AWARENESS,2025-12-01,1271,0,0.0,3,0.236035,0.7,1.652242,2.1,2.0,0,1.05,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,1.05,0.0,0,0,2.0,0,1.05,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Musical Chapeuzinho,120236583431100075,OUTCOME_AWARENESS,2025-12-01,2323,0,0.0,2,0.086096,2.05,1.764959,4.1,2.0,0,2.05,1.0,0,4.1,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,2.05,0.0,0,0,2.0,0,2.05,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,02:00:00 - 02:59:59,NR
ALC - Árvore solidária,120236584388850075,OUTCOME_AWARENESS,2025-12-01,340,0,0.0,0,0.0,0.0,1.588235,0.54,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,0.0675,0.0,0,0,8.0,0,0.0675,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Cine Materna,120236688425640075,OUTCOME_AWARENESS,2025-12-01,199,0,0.0,0,0.0,0.0,1.708543,0.34,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,0.030909,0.0,0,0,11.0,0,0.030909,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Oficina de Decoupage Mundo Kids,120236859772950075,OUTCOME_AWARENESS,2025-12-01,799,0,0.0,1,0.125156,1.18,1.476846,1.18,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Comedy Show,120237038393530075,OUTCOME_AWARENESS,2025-12-01,399,0,0.0,0,0.0,0.0,1.453634,0.58,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Avatar 3,120237105275340075,OUTCOME_AWARENESS,2025-12-01,428,0,0.0,0,0.0,0.0,1.471963,0.63,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Feira do Vinil,120237294424520075,OUTCOME_AWARENESS,2025-12-01,1180,0,0.0,3,0.254237,0.573333,1.457627,1.72,2.0,0,0.86,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.86,0.0,0,0,2.0,0,0.86,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2025-12-01,464,0,0.0,1,0.215517,0.47,1.012931,0.47,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,40.0,0,0.01175,0.0,0,0,40.0,0,0.01175,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-01-01,3125,0,0.0,3,0.096,0.926667,0.8896,2.78,2.0,0,1.39,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,110.0,0,0.025273,0.0,0,0,110.0,0,0.025273,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-01-01,3067,0,0.0,2,0.06521,1.405,0.916205,2.81,2.0,0,1.405,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,128.0,0,0.021953,2.0,0,0,128.0,0,0.021953,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-01-01,3364,0,0.0,6,0.178359,0.573333,1.022592,3.44,4.0,0,0.86,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,168.0,0,0.020476,1.0,0,0,168.0,0,0.020476,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,02:00:00 - 02:59:59,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2026-01-01,6387,0,0.0,6,0.093941,0.801667,0.753092,4.81,5.0,0,0.962,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,275.0,0,0.017491,0.0,0,0,275.0,0,0.017491,0,0,0,0.0,0,0,0.0,0,0,,,,5.0,02:00:00 - 02:59:59,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2026-01-01,724,0,0.0,34,4.696133,0.065882,3.093923,2.24,15.0,0,0.149333,12.0,0,0.186667,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,108.0,0,0.020741,3.0,0,0,108.0,0,0.020741,0,0,0,0.0,0,0,0.0,0,0,,,,15.0,02:00:00 - 02:59:59,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2026-01-01,1793,0,0.0,2,0.111545,0.79,0.881205,1.58,1.0,0,1.58,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,96.0,0,0.016458,0.0,0,0,96.0,0,0.016458,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Panetone Cacau Show,120237294698980075,OUTCOME_AWARENESS,2026-01-01,1386,0,0.0,0,0.0,0.0,0.678211,0.94,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,95.0,0,0.009895,0.0,0,0,95.0,0,0.009895,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Dragões,120238057106590075,OUTCOME_AWARENESS,2026-01-01,2148,0,0.0,1,0.046555,2.51,1.168529,2.51,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - LIQUIDA 25,120238153011580075,OUTCOME_AWARENESS,2026-01-01,14553,0,0.0,18,0.123686,1.556667,1.925376,28.02,16.0,0,1.75125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,558.0,0,0.050215,2.0,0,0,558.0,0,0.050215,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-01-01,2090,0,0.0,9,0.430622,0.342222,1.473684,3.08,6.0,0,0.513333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,272.0,0,0.011324,1.0,0,0,272.0,0,0.011324,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-01-01,2347,0,0.0,3,0.127823,1.073333,1.371964,3.22,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,172.0,0,0.018721,0.0,0,0,172.0,0,0.018721,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-01-01,5048,0,0.0,6,0.118859,1.13,1.343106,6.78,2.0,0,3.39,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,409.0,0,0.016577,6.0,0,0,409.0,0,0.016577,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ENG - GANHADOR CARRO,120238391288220075,OUTCOME_ENGAGEMENT,2026-01-01,270,0,0.0,1,0.37037,1.19,4.407407,1.19,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,133.0,0,0.008947,3.0,0,0,133.0,0,0.008947,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-01-01,1858,0,0.0,6,0.322928,0.405,1.307858,2.43,4.0,0,0.6075,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.6075,0.0,0,0,4.0,0,0.6075,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-01-01,1653,0,0.0,3,0.181488,0.74,1.343013,2.22,0.0,0,0.0,1.0,0,2.22,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,96.0,0,0.023125,0.0,0,0,96.0,0,0.023125,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Show Kpop,120238712911550075,OUTCOME_AWARENESS,2026-01-01,3901,0,0.0,6,0.153807,0.925,1.422712,5.55,1.0,0,5.55,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,393.0,0,0.014122,0.0,0,0,393.0,0,0.014122,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,02:00:00 - 02:59:59,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2026-02-01,205,0,0.0,0,0.0,0.0,0.97561,0.2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,8.0,0,0.025,0.0,0,0,8.0,0,0.025,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2026-02-01,219,0,0.0,1,0.456621,0.16,0.730594,0.16,1.0,0,0.16,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,0.032,0.0,0,0,5.0,0,0.032,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2026-02-01,404,0,0.0,1,0.247525,0.43,1.064356,0.43,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17.0,0,0.025294,0.0,0,0,17.0,0,0.025294,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - VOLTA AS AULAS,120238242974080075,OUTCOME_AWARENESS,2026-02-01,705,0,0.0,2,0.283688,0.48,1.361702,0.96,2.0,0,0.48,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,81.0,0,0.011852,0.0,0,0,81.0,0,0.011852,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Wow Park,120238243719230075,OUTCOME_AWARENESS,2026-02-01,527,0,0.0,2,0.379507,0.335,1.271347,0.67,2.0,0,0.335,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,22.0,0,0.030455,0.0,0,0,22.0,0,0.030455,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - PISTA DE PATINAÇAO,120238346134830075,OUTCOME_AWARENESS,2026-02-01,2463,0,0.0,4,0.162404,0.72,1.169306,2.88,1.0,0,2.88,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,108.0,0,0.026667,2.0,0,0,108.0,0,0.026667,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Inauguração Freddo Gelateria,120238539202460075,OUTCOME_AWARENESS,2026-02-01,797,0,0.0,0,0.0,0.0,1.091593,0.87,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Dragões,120238712803660075,OUTCOME_AWARENESS,2026-02-01,1658,0,0.0,0,0.0,0.0,1.176116,1.95,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,108.0,0,0.018056,0.0,0,0,108.0,0,0.018056,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - A menina da casa mágica,120238985043830075,OUTCOME_AWARENESS,2026-02-01,398,0,0.0,1,0.251256,0.53,1.331658,0.53,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,25.0,0,0.0212,0.0,0,0,25.0,0,0.0212,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Bailinho de Carnaval,120238985339690075,OUTCOME_AWARENESS,2026-02-01,186,0,0.0,0,0.0,0.0,1.129032,0.21,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,0,0.016154,0.0,0,0,13.0,0,0.016154,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC - Semana do Cinema Jan 25,120238985527080075,OUTCOME_AWARENESS,2026-02-01,155,0,0.0,0,0.0,0.0,1.290323,0.2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,02:00:00 - 02:59:59,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-11-07,341,0,0.0,0,0.0,0.0,1.876833,0.64,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,0.035556,0.0,0,0,18.0,0,0.035556,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-11-07,711,0,0.0,1,0.140647,1.19,1.673699,1.19,1.0,0,1.19,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,0.17,0.0,0,0,7.0,0,0.17,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-11-07,1125,0,0.0,1,0.088889,2.05,1.822222,2.05,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,91.0,0,0.022527,1.0,0,0,91.0,0,0.022527,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Lojas - Diversão,120226684244550075,OUTCOME_AWARENESS,2025-11-07,1102,0,0.0,2,0.181488,0.97,1.760436,1.94,2.0,0,0.97,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.97,0.0,0,0,2.0,0,0.97,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Inauguração Allmini,120233682805660075,OUTCOME_AWARENESS,2025-11-07,1242,0,0.0,2,0.161031,1.18,1.900161,2.36,1.0,0,2.36,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,2.36,0.0,0,0,1.0,0,2.36,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Chegada Noel - Natal 2025,120233886402030075,OUTCOME_AWARENESS,2025-11-07,66,0,0.0,0,0.0,0.0,1.818182,0.12,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Natal Noel Decor,120234329536470075,OUTCOME_AWARENESS,2025-11-07,1515,0,0.0,0,0.0,0.0,1.927393,2.92,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,66.0,0,0.044242,0.0,0,0,66.0,0,0.044242,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Feira Pet Out,120234450509790075,OUTCOME_AWARENESS,2025-11-07,488,0,0.0,0,0.0,0.0,2.028689,0.99,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Torneio de Futebol de Mesa,120234584546150075,OUTCOME_AWARENESS,2025-11-07,743,0,0.0,0,0.0,0.0,2.355316,1.75,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
TRAF - PATATIPATATA,120234704659180075,LINK_CLICKS,2025-11-07,46,0,0.0,2,4.347826,0.115,5.0,0.23,0.0,0,0.0,2.0,0,0.115,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - NATAL 25,120234821449200075,OUTCOME_AWARENESS,2025-11-07,4014,0,0.0,10,0.249128,0.76,1.893373,7.6,9.0,0,0.844444,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,23.0,0,0.330435,0.0,0,0,23.0,0,0.330435,0,0,0,0.0,0,0,0.0,0,0,,,,8.0,03:00:00 - 03:59:59,NR
ALC - PATATIPATATA,120234821763070075,OUTCOME_AWARENESS,2025-11-07,416,0,0.0,2,0.480769,0.345,1.658654,0.69,1.0,0,0.69,1.0,0,0.69,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.345,1.0,0,0,2.0,0,0.345,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,03:00:00 - 03:59:59,NR
TRAF - NATAL 25,120234821911100075,LINK_CLICKS,2025-11-07,2009,0,0.0,61,3.036336,0.217541,6.605276,13.27,44.0,0,0.301591,33.0,0,0.402121,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,119.0,0,0.111513,2.0,0,0,119.0,0,0.111513,0,0,0,0.0,0,0,0.0,0,0,,,,44.0,03:00:00 - 03:59:59,NR
[ALC - Cine Materna],120234972253410075,OUTCOME_AWARENESS,2025-11-07,222,0,0.0,0,0.0,0.0,1.936937,0.43,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Senhora Farinha,120235105425650075,OUTCOME_AWARENESS,2025-11-07,1874,0,0.0,4,0.213447,0.8975,1.915688,3.59,2.0,0,1.795,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,214.0,0,0.016776,0.0,0,0,214.0,0,0.016776,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,03:00:00 - 03:59:59,NR
ALC - ESQUENTA VOLKSFRIENDS,120235245890480075,OUTCOME_AWARENESS,2025-11-07,759,0,0.0,0,0.0,0.0,1.791831,1.36,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ENG - PET DAY,120235524391440075,OUTCOME_ENGAGEMENT,2025-11-07,45,0,0.0,0,0.0,0.0,10.666667,0.48,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5.0,0,0.096,5.0,0,0,5.0,0,0.096,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Cidadania Já,120235524827340075,OUTCOME_AWARENESS,2025-11-07,381,0,0.0,0,0.0,0.0,1.811024,0.69,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,29.0,0,0.023793,1.0,0,0,29.0,0,0.023793,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
Black Friday - NR,120235655860310075,OUTCOME_AWARENESS,2025-11-07,3405,0,0.0,1,0.029369,6.88,2.020558,6.88,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,37.0,0,0.185946,0.0,0,0,37.0,0,0.185946,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Torneio de Poker - NR,120235658959800075,OUTCOME_AWARENESS,2025-11-07,188,0,0.0,0,0.0,0.0,1.648936,0.31,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,0,0.031,0.0,0,0,10.0,0,0.031,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Feirão Regional do Banco Omni,120235664562480075,OUTCOME_AWARENESS,2025-11-07,673,0,0.0,1,0.148588,1.33,1.976226,1.33,1.0,0,1.33,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,1.33,0.0,0,0,1.0,0,1.33,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Nova Arezzo,120235811959840075,OUTCOME_AWARENESS,2025-11-07,406,0,0.0,0,0.0,0.0,2.783251,1.13,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC- Diário da lancheira,120235811993880075,OUTCOME_AWARENESS,2025-11-07,145,0,0.0,0,0.0,0.0,2.068966,0.3,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Patrulha Canina,120235812083840075,OUTCOME_AWARENESS,2025-11-07,728,0,0.0,3,0.412088,0.513333,2.115385,1.54,1.0,0,1.54,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,1.54,0.0,0,0,1.0,0,1.54,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - MILENINHA NR,120235921119840075,OUTCOME_AWARENESS,2025-11-07,5577,0,0.0,14,0.251031,1.154286,2.897615,16.16,8.0,0,2.02,2.0,0,8.08,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,809.0,0,0.019975,3.0,0,0,809.0,0,0.019975,0,0,0,0.0,0,0,0.0,0,0,,,,8.0,03:00:00 - 03:59:59,NR
ALC - CHURRAS,120235922401180075,OUTCOME_AWARENESS,2025-11-07,201,0,0.0,0,0.0,0.0,2.288557,0.46,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ENG - CHURRAS NR,120235922750610075,OUTCOME_ENGAGEMENT,2025-11-07,15,0,0.0,0,0.0,0.0,26.666667,0.4,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,4.0,0,0.1,4.0,0,0,4.0,0,0.1,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC | Moda Feminina,120218457714640075,OUTCOME_AWARENESS,2025-12-01,833,0,0.0,1,0.120048,1.01,1.212485,1.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,32.0,0,0.031563,0.0,0,0,32.0,0,0.031563,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC | Moda masculina,120218468471470075,OUTCOME_AWARENESS,2025-12-01,1122,0,0.0,2,0.178253,0.725,1.292335,1.45,1.0,0,1.45,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,34.0,0,0.042647,1.0,0,0,34.0,0,0.042647,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,03:00:00 - 03:59:59,NR
ALC - Lojas - Inauguração/ Gastronomia,120218470856850075,OUTCOME_AWARENESS,2025-12-01,835,0,0.0,3,0.359281,0.4,1.437126,1.2,2.0,0,0.6,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,62.0,0,0.019355,0.0,0,0,62.0,0,0.019355,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,03:00:00 - 03:59:59,NR
