campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,publisher_platform,platform_position,shopping,video_p25,video_p50,video_p75,video_p100
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,1335,1023,1.304985,18,1.348315,0.228599,3.082233,4.114782,16.0,0,0.257174,11.0,0,0.374071,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,17.0,0,0.242046,1.0,0,0,17.0,0,0.242046,0,0,0,0.0,0,0,0.0,0,0,,,,15.0,facebook,facebook_reels,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,827,776,1.065722,3,0.362757,0.339569,1.231811,1.018708,3.0,0,0.339569,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.339569,0.0,0,0,3.0,0,0.339569,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,facebook,facebook_reels_overlay,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,1707,1412,1.208924,46,2.694786,0.173259,4.668947,7.969892,45.0,0,0.177109,24.0,0,0.332079,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,45.0,0,0.177109,0.0,0,0,46.0,0,0.173259,0,0,0,0.0,0,0,0.0,0,0,,,,45.0,facebook,facebook_stories,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,2022,1772,1.141084,51,2.522255,0.103986,2.622786,5.303274,12.0,0,0.44194,5.0,0,1.060655,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,14.0,0,0.378805,2.0,0,0,14.0,0,0.378805,0,0,0,0.0,0,0,0.0,0,0,,,,12.0,facebook,feed,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,35,35,1.0,0,0.0,0.0,0.570705,0.019975,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,18,15,1.2,0,0.0,0.0,1.109704,0.019975,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,marketplace,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,14,5,2.8,0,0.0,0.0,0.713381,0.009987,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,right_hand_column,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,5,5,1.0,0,0.0,0.0,5.9924,0.029962,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,search,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,429,386,1.111399,7,1.631702,0.263951,4.306892,1.847657,6.0,0,0.307943,3.0,0,0.615886,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,9.0,0,0.205295,1.0,0,0,9.0,0,0.205295,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,instagram,feed,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,1,1,1.0,0,0.0,0.0,9.987334,0.009987,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,1964,1728,1.136574,46,2.342159,0.171087,4.007138,7.870019,42.0,0,0.187381,28.0,0,0.281072,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,49.0,0,0.160613,1.0,0,0,49.0,0,0.160613,0,0,0,0.0,0,0,0.0,0,0,,,,42.0,instagram,instagram_reels,CS,,,,
[TFG] Halloween WOW PARK 02,120234467364050087,LINK_CLICKS,2025-10-01,8730,5889,1.482425,181,2.07331,0.192518,3.991501,34.845807,166.0,0,0.209915,132.0,0,0.263983,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,180.0,0,0.193588,1.0,0,0,180.0,0,0.193588,0,0,0,0.0,0,0,0.0,0,0,,,,166.0,instagram,instagram_stories,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,24,24,1.0,0,0.0,0.0,2.500071,0.060002,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,21713,11280,1.924911,54,0.248699,0.737243,1.833516,39.811137,12.0,0,3.317595,6.0,0,6.63519,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,35.0,0,1.137461,23.0,0,0,36.0,0,1.105865,0,0,0,0.0,0,0,0.0,0,0,,,,12.0,facebook,facebook_reels,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,19683,15617,1.260357,45,0.228624,0.636685,1.455612,28.650819,45.0,0,0.636685,8.0,0,3.581352,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,45.0,0,0.636685,0.0,0,0,45.0,0,0.636685,0,0,0,0.0,0,0,0.0,0,0,,,,45.0,facebook,facebook_reels_overlay,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,4316,3882,1.111798,8,0.185357,0.962528,1.78411,7.70022,7.0,0,1.100031,2.0,0,3.85011,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,7.0,0,1.100031,0.0,0,0,7.0,0,1.100031,0,0,0,0.0,0,0,0.0,0,0,,,,7.0,facebook,facebook_stories,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,19725,16125,1.223256,84,0.425856,0.455965,1.941754,38.301094,27.0,0,1.418559,6.0,0,6.383516,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,32.0,0,1.196909,4.0,0,0,32.0,0,1.196909,0,0,0,0.0,0,0,0.0,0,0,,,,27.0,facebook,feed,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,17,15,1.133333,0,0.0,0.0,1.176504,0.020001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,17075,8582,1.989629,19,0.111274,1.586361,1.765204,30.140861,18.0,0,1.674492,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,18.0,0,1.674492,0.0,0,0,18.0,0,1.674492,0,0,0,0.0,0,0,0.0,0,0,,,,18.0,facebook,marketplace,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,10,9,1.111111,0,0.0,0.0,2.000057,0.020001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,search,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,14413,11877,1.213522,18,0.124887,1.485598,1.855323,26.740764,15.0,0,1.782718,2.0,0,13.370382,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,28.0,0,0.955027,6.0,0,0,28.0,0,0.955027,0,0,0,0.0,0,0,0.0,0,0,,,,15.0,instagram,feed,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,232,181,1.281768,0,0.0,0.0,1.896606,0.440013,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,CS,,,,
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,15745,12653,1.244369,34,0.215942,0.920026,1.986719,31.280894,27.0,0,1.158552,2.0,0,15.640447,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,46.0,0,0.680019,3.0,0,0,46.0,0,0.680019,0,0,0,0.0,0,0,0.0,0,0,,,,27.0,instagram,instagram_reels,CS,28.0,9.0,4.0,3.0
[ALC] Feed Chegada do Papai Noel,120234468753100087,OUTCOME_AWARENESS,2025-10-01,79325,52475,1.511672,119,0.150016,1.233901,1.851046,146.834195,109.0,0,1.347103,23.0,0,6.384095,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,122.0,0,1.203559,1.0,0,0,122.0,0,1.203559,0,0,0,0.0,0,0,0.0,0,0,,,,109.0,instagram,instagram_stories,CS,,,,
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,28,28,1.0,0,0.0,0.0,1.428571,0.04,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.02,0.0,0,0,2.0,0,0.02,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,CS,2.0,,,
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,2759,2692,1.024889,9,0.326205,0.497778,1.623777,4.48,1.0,0,4.48,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,137.0,0,0.032701,4.0,0,0,137.0,0,0.032701,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,facebook,facebook_reels,CS,211.0,77.0,46.0,28.0
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,10,10,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels_overlay,CS,1.0,1.0,,
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,715,714,1.001401,1,0.13986,1.21,1.692308,1.21,1.0,0,1.21,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31.0,0,0.039032,0.0,0,0,31.0,0,0.039032,0,0,0,0.0,0,0,0.0,0,0,,,,1.0,facebook,facebook_stories,CS,45.0,20.0,15.0,11.0
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,4219,4219,1.0,23,0.545153,0.309565,1.687604,7.12,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,291.0,0,0.024467,4.0,0,0,291.0,0,0.024467,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,feed,CS,429.0,173.0,98.0,69.0
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,17,17,1.0,0,0.0,0.0,3.529412,0.06,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,CS,,,,
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,1320,1147,1.150828,2,0.151515,1.06,1.606061,2.12,2.0,0,1.06,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,145.0,0,0.014621,0.0,0,0,145.0,0,0.014621,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,facebook,marketplace,CS,224.0,84.0,42.0,27.0
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,46,46,1.0,0,0.0,0.0,1.956522,0.09,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,0,0.006923,0.0,0,0,13.0,0,0.006923,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,search,CS,21.0,7.0,3.0,1.0
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,6882,6882,1.0,7,0.101715,1.615714,1.643418,11.31,6.0,0,1.885,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,623.0,0,0.018154,6.0,0,0,623.0,0,0.018154,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,instagram,feed,CS,842.0,379.0,213.0,143.0
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,144,142,1.014085,0,0.0,0.0,1.666667,0.24,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,0.08,0.0,0,0,3.0,0,0.08,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,CS,3.0,2.0,1.0,1.0
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,7381,7218,1.022582,11,0.149031,1.139091,1.697602,12.53,6.0,0,2.088333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,246.0,0,0.050935,4.0,0,0,246.0,0,0.050935,0,0,0,0.0,0,0,0.0,0,0,,,,6.0,instagram,instagram_reels,CS,339.0,162.0,93.0,68.0
[ALC] Reels Papai Noel,120234468893970087,OUTCOME_AWARENESS,2025-10-01,35990,35990,1.0,56,0.155599,1.084821,1.687969,60.75,48.0,0,1.265625,12.0,0,5.0625,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,843.0,0,0.072064,0.0,0,0,843.0,0,0.072064,0,0,0,0.0,0,0,0.0,0,0,,,,48.0,instagram,instagram_stories,CS,1021.0,570.0,380.0,296.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,10,10,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,CS,,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,18143,14088,1.287834,27,0.148818,1.0519,1.565413,28.401291,5.0,0,5.680258,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,32.0,0,0.88754,6.0,0,0,32.0,0,0.88754,0,0,0,0.0,0,0,0.0,0,0,,,,5.0,facebook,facebook_reels,CS,4.0,1.0,1.0,1.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,27993,25161,1.112555,53,0.189333,0.664181,1.257514,35.2016,53.0,0,0.664181,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,53.0,0,0.664181,0.0,0,0,53.0,0,0.664181,0,0,0,0.0,0,0,0.0,0,0,,,,53.0,facebook,facebook_reels_overlay,CS,,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,5669,4844,1.170314,11,0.194038,0.818219,1.587654,9.000409,10.0,0,0.900041,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,10.0,0,0.900041,0.0,0,0,10.0,0,0.900041,0,0,0,0.0,0,0,0.0,0,0,,,,10.0,facebook,facebook_stories,CS,,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,20295,16676,1.217018,76,0.374476,0.395544,1.48122,30.061366,31.0,0,0.969721,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,80.0,0,0.375767,2.0,0,0,80.0,0,0.375767,0,0,0,0.0,0,0,0.0,0,0,,,,31.0,facebook,feed,CS,23.0,3.0,2.0,1.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,19,15,1.266667,0,0.0,0.0,1.052679,0.020001,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,CS,,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,14446,10122,1.427188,15,0.103835,1.55007,1.609515,23.251057,11.0,0,2.113732,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,57.0,0,0.407913,0.0,0,0,57.0,0,0.407913,0,0,0,0.0,0,0,0.0,0,0,,,,11.0,facebook,marketplace,CS,24.0,9.0,7.0,4.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,4,4,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,search,CS,,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,58138,47049,1.23569,59,0.101483,1.548884,1.571849,91.384152,38.0,0,2.404846,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,136.0,0,0.671942,6.0,0,0,136.0,0,0.671942,0,0,0,0.0,0,0,0.0,0,0,,,,38.0,instagram,feed,CS,40.0,9.0,3.0,1.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,788,703,1.12091,2,0.253807,0.505023,1.281784,1.010046,2.0,0,0.505023,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.505023,0.0,0,0,2.0,0,0.505023,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,instagram,instagram_explore,CS,,,,
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,40522,33693,1.202683,93,0.229505,0.681106,1.563173,63.342878,80.0,0,0.791786,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,243.0,0,0.26067,5.0,0,0,243.0,0,0.26067,0,0,0,0.0,0,0,0.0,0,0,,,,80.0,instagram,instagram_reels,CS,157.0,57.0,26.0,19.0
ALC Continente Night RUN - Vendas!,120232284160870087,OUTCOME_AWARENESS,2025-11-01,100582,74322,1.353327,134,0.133225,1.182666,1.575602,158.477201,118.0,0,1.343027,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,174.0,0,0.910789,0.0,0,0,174.0,0,0.910789,0,0,0,0.0,0,0,0.0,0,0,,,,118.0,instagram,instagram_stories,CS,33.0,26.0,11.0,
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,18,18,1.0,0,0.0,0.0,1.666449,0.029996,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.014998,0.0,0,0,2.0,0,0.014998,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,CS,,,,
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,3939,3293,1.196174,5,0.126936,1.139851,1.446879,5.699256,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,333.0,0,0.017115,4.0,0,0,333.0,0,0.017115,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_reels,CS,23.0,8.0,7.0,3.0
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,46,43,1.069767,0,0.0,0.0,1.304178,0.059992,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_stories,CS,,,,
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,13359,11290,1.18326,49,0.366794,0.363014,1.331513,17.787678,3.0,0,5.929226,1.0,0,17.787678,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1214.0,0,0.014652,6.0,0,0,1214.0,0,0.014652,0,0,0,0.0,0,0,0.0,0,0,,,,3.0,facebook,feed,CS,132.0,46.0,25.0,17.0
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,instream_video,CS,,,,
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,1440,1117,1.289167,0,0.0,0.0,1.395651,2.009738,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,187.0,0,0.010747,0.0,0,0,187.0,0,0.010747,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,marketplace,CS,24.0,9.0,6.0,4.0
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,132,126,1.047619,0,0.0,0.0,1.666449,0.219971,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,43.0,0,0.005116,0.0,0,0,43.0,0,0.005116,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,search,CS,4.0,,,
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,10638,9647,1.102726,7,0.065802,2.151148,1.415495,15.058034,4.0,0,3.764509,1.0,0,15.058034,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,839.0,0,0.017948,2.0,0,0,839.0,0,0.017948,0,0,0,0.0,0,0,0.0,0,0,,,,4.0,instagram,feed,CS,130.0,52.0,22.0,19.0
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,115,112,1.026786,0,0.0,0.0,1.304178,0.14998,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,0.07499,0.0,0,0,2.0,0,0.07499,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_explore,CS,1.0,,,
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,8131,7201,1.129149,6,0.073792,2.029735,1.497775,12.17841,2.0,0,6.089205,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,261.0,0,0.046661,1.0,0,0,261.0,0,0.046661,0,0,0,0.0,0,0,0.0,0,0,,,,2.0,instagram,instagram_reels,CS,51.0,22.0,14.0,10.0
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,instagram,instagram_search,CS,,,,
ALC GIFT CARD,120232929013550087,OUTCOME_AWARENESS,2025-11-01,15892,13935,1.140438,18,0.113265,1.300941,1.473505,23.416943,17.0,0,1.377467,2.0,0,11.708472,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,299.0,0,0.078318,0.0,0,0,299.0,0,0.078318,0,0,0,0.0,0,0,0.0,0,0,,,,17.0,instagram,instagram_stories,CS,76.0,11.0,6.0,4.0
[TFG] Night Run 02,120234219373560087,LINK_CLICKS,2025-11-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,feed,CS,,,,
[ALC] Corrida Final,120235177303150087,OUTCOME_AWARENESS,2025-11-01,26,26,1.0,0,0.0,0.0,0.769231,0.02,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,0.0,facebook,facebook_profile_feed,CS,,,,
