campanha,campanha_id,objetivo,data,impressoes,alcance,frequencia,cliques,ctr,cpc,cpm,custo,link_click,valor_link_click,custo_link_click,landing_page_view,valor_landing_page_view,custo_landing_page_view,lead,valor_lead,custo_lead,purchase,valor_purchase,custo_purchase,add_to_cart,valor_add_to_cart,custo_add_to_cart,initiate_checkout,valor_initiate_checkout,custo_initiate_checkout,complete_registration,valor_complete_registration,custo_complete_registration,post_engagement,valor_post_engagement,custo_post_engagement,post_reaction,valor_post_reaction,custo_post_reaction,page_engagement,valor_page_engagement,custo_page_engagement,offsite_conversion.fb_pixel_purchase,valor_offsite_conversion.fb_pixel_purchase,custo_offsite_conversion.fb_pixel_purchase,offsite_conversion.fb_pixel_lead,valor_offsite_conversion.fb_pixel_lead,custo_offsite_conversion.fb_pixel_lead,offsite_conversion.fb_pixel_view_content,valor_offsite_conversion.fb_pixel_view_content,custo_offsite_conversion.fb_pixel_view_content,video_p25,video_p50,video_p75,video_p100,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,outbound_clicks,age,shopping
ALC - Cinema - AON,120237502551570157,OUTCOME_AWARENESS,2026-02-10,14,14,1.0,0,0.0,0.0,0.714297,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-10,39067,25163,1.552557,32,0.081911,1.560625,1.278317,49.94,16.0,0,3.12125,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1067.0,0,0.046804,8.0,0,0,1067.0,0,0.046804,0,0,0,0.0,0,0,0.0,0,0,518.0,264.0,68.0,40.0,,,,0.0,18-24,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-10,32124,21746,1.477237,31,0.096501,1.337097,1.290313,41.45,21.0,0,1.97381,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1215.0,0,0.034115,10.0,0,0,1215.0,0,0.034115,0,0,0,0.0,0,0,0.0,0,0,462.0,252.0,89.0,47.0,,,,0.0,25-34,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-10,12268,8424,1.456315,12,0.097815,1.31,1.281382,15.72,9.0,0,1.746667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,732.0,0,0.021475,1.0,0,0,732.0,0,0.021475,0,0,0,0.0,0,0,0.0,0,0,251.0,91.0,50.0,29.0,,,,0.0,35-44,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-10,6557,4347,1.508397,5,0.076254,1.632,1.244472,8.16,1.0,0,8.16,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,526.0,0,0.015513,1.0,0,0,526.0,0,0.015513,0,0,0,0.0,0,0,0.0,0,0,149.0,60.0,22.0,12.0,,,,0.0,45-54,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-10,4238,2747,1.542774,6,0.141576,0.965,1.36621,5.79,2.0,0,2.895,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,491.0,0,0.011792,0.0,0,0,491.0,0,0.011792,0,0,0,0.0,0,0,0.0,0,0,148.0,40.0,18.0,10.0,,,,0.0,55-64,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-10,2270,1495,1.518395,4,0.176211,0.74,1.303965,2.96,1.0,0,2.96,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,311.0,0,0.009518,1.0,0,0,311.0,0,0.009518,0,0,0,0.0,0,0,0.0,0,0,92.0,27.0,10.0,5.0,,,,0.0,65+,NK
ALC - Coleção Boca Rosa Adidas,120238011056000157,OUTCOME_AWARENESS,2026-02-10,5,5,1.0,0,0.0,0.0,2.0,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-10,22765,15518,1.467006,24,0.105425,1.033638,1.089713,24.807318,19.0,0,1.305648,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,21.0,0,1.181301,2.0,0,0,21.0,0,1.181301,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,7.0,18-24,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-10,25626,17301,1.481186,24,0.093655,1.127795,1.056235,27.067074,16.0,0,1.691692,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,19.0,0,1.424583,3.0,0,0,19.0,0,1.424583,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,9.0,25-34,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-10,13733,9354,1.468142,5,0.036409,2.879689,1.048456,14.398443,3.0,0,4.799481,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,4.799481,0.0,0,0,4.0,0,3.599611,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,1.0,35-44,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-10,10373,7243,1.432141,4,0.038562,2.639715,1.017918,10.558859,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2.0,0,5.279429,2.0,0,0,2.0,0,5.279429,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,45-54,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-10,9287,6641,1.398434,5,0.053839,1.93979,1.044358,9.698951,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,9.698951,1.0,0,0,1.0,0,9.698951,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,55-64,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-10,5759,4269,1.349028,8,0.138913,0.744919,1.03479,5.959356,1.0,0,5.959356,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3.0,0,1.986452,2.0,0,0,3.0,0,1.986452,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,65+,NK
ALC - Oficinas de Carnaval no Neumarkt Shopping,120238012028540157,OUTCOME_AWARENESS,2026-02-10,4,4,1.0,0,0.0,0.0,2.49973,0.009999,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-10,38033,13445,2.828784,69,0.181421,2.915652,5.289617,201.18,5.0,0,40.236,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,6285.0,0,0.03201,1619.0,0,0,6285.0,0,0.03201,0,0,0,0.0,0,0,0.0,0,0,5255.0,2612.0,1490.0,1032.0,,,,5.0,18-24,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-10,29185,11935,2.445329,49,0.167894,3.202449,5.376735,156.92,5.0,0,31.384,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,5338.0,0,0.029397,1151.0,0,0,5338.0,0,0.029397,0,0,0,0.0,0,0,0.0,0,0,5028.0,2479.0,1450.0,1035.0,,,,5.0,25-34,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-10,12534,6282,1.995224,22,0.175523,3.135,5.502633,68.97,4.0,0,17.2425,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,3026.0,0,0.022792,500.0,0,0,3026.0,0,0.022792,0,0,0,0.0,0,0,0.0,0,0,3097.0,1656.0,1028.0,732.0,,,,4.0,35-44,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-10,8934,4618,1.934604,18,0.201478,2.957778,5.959257,53.24,11.0,0,4.84,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2345.0,0,0.022704,337.0,0,0,2345.0,0,0.022704,0,0,0,0.0,0,0,0.0,0,0,2481.0,1334.0,882.0,655.0,,,,11.0,45-54,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-10,7563,3827,1.976222,18,0.238001,2.676111,6.369166,48.17,9.0,0,5.352222,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2419.0,0,0.019913,306.0,0,0,2419.0,0,0.019913,0,0,0,0.0,0,0,0.0,0,0,2416.0,1390.0,918.0,670.0,,,,9.0,55-64,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-10,6183,2975,2.078319,17,0.274947,2.649412,7.28449,45.04,6.0,0,7.506667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,2134.0,0,0.021106,267.0,0,0,2134.0,0,0.021106,0,0,0,0.0,0,0,0.0,0,0,2010.0,1162.0,767.0,574.0,,,,6.0,65+,NK
ENG - Conteúdos - Fev,120238024409700157,OUTCOME_ENGAGEMENT,2026-02-10,3,3,1.0,0,0.0,0.0,3.333333,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-10,35045,34470,1.016681,11,0.031388,4.073636,1.278642,44.81,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,873.0,0,0.051329,4.0,0,0,873.0,0,0.051329,0,0,0,0.0,0,0,0.0,0,0,346.0,202.0,52.0,33.0,,,,0.0,18-24,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-10,33814,32870,1.028719,21,0.062104,2.037143,1.265156,42.78,3.0,0,14.26,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,976.0,0,0.043832,1.0,0,0,976.0,0,0.043832,0,0,0,0.0,0,0,0.0,0,0,349.0,171.0,39.0,19.0,,,,3.0,25-34,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-10,12517,11725,1.067548,2,0.015978,8.065,1.288647,16.13,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,514.0,0,0.031381,4.0,0,0,514.0,0,0.031381,0,0,0,0.0,0,0,0.0,0,0,151.0,71.0,23.0,16.0,,,,0.0,35-44,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-10,5221,4959,1.052833,2,0.038307,3.305,1.266041,6.61,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,272.0,0,0.024301,2.0,0,0,272.0,0,0.024301,0,0,0,0.0,0,0,0.0,0,0,81.0,34.0,11.0,7.0,,,,0.0,45-54,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-10,2662,2616,1.017584,1,0.037566,3.46,1.299775,3.46,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,194.0,0,0.017835,2.0,0,0,194.0,0,0.017835,0,0,0,0.0,0,0,0.0,0,0,33.0,12.0,3.0,2.0,,,,0.0,55-64,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-10,1286,1260,1.020635,1,0.077761,1.73,1.345257,1.73,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,115.0,0,0.015043,1.0,0,0,115.0,0,0.015043,0,0,0,0.0,0,0,0.0,0,0,29.0,12.0,5.0,3.0,,,,0.0,65+,NK
ALC - Semana do Cinema,120238152179080157,OUTCOME_AWARENESS,2026-02-10,3,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-10,27404,21434,1.278529,40,0.145964,0.97,1.415852,38.8,31.0,0,1.251613,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,833.0,0,0.046579,4.0,0,0,833.0,0,0.046579,0,0,0,0.0,0,0,0.0,0,0,183.0,30.0,17.0,15.0,,,,0.0,18-24,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-10,28517,23010,1.239331,28,0.098187,1.421071,1.395308,39.79,24.0,0,1.657917,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,946.0,0,0.042061,3.0,0,0,946.0,0,0.042061,0,0,0,0.0,0,0,0.0,0,0,186.0,41.0,29.0,17.0,,,,0.0,25-34,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-10,9854,8121,1.213397,7,0.071037,1.931429,1.372032,13.52,3.0,0,4.506667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,493.0,0,0.027424,1.0,0,0,493.0,0,0.027424,0,0,0,0.0,0,0,0.0,0,0,84.0,12.0,7.0,4.0,,,,0.0,35-44,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-10,2849,2671,1.066642,2,0.0702,2.0,1.404001,4.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,255.0,0,0.015686,0.0,0,0,255.0,0,0.015686,0,0,0,0.0,0,0,0.0,0,0,32.0,6.0,4.0,2.0,,,,0.0,45-54,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-10,1788,1666,1.073229,1,0.055928,2.45,1.370246,2.45,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,251.0,0,0.009761,1.0,0,0,251.0,0,0.009761,0,0,0,0.0,0,0,0.0,0,0,26.0,5.0,3.0,,,,,0.0,55-64,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-10,870,804,1.08209,1,0.114943,1.38,1.586207,1.38,1.0,0,1.38,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,151.0,0,0.009139,0.0,0,0,151.0,0,0.009139,0,0,0,0.0,0,0,0.0,0,0,13.0,3.0,2.0,2.0,,,,0.0,65+,NK
ALC- Valentine's Day,120238271108280157,OUTCOME_AWARENESS,2026-02-10,2,2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-10,40542,25067,1.617346,22,0.054265,2.159091,1.171624,47.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1286.0,0,0.036936,10.0,0,0,1286.0,0,0.036936,0,0,0,0.0,0,0,0.0,0,0,567.0,312.0,108.0,55.0,,,,0.0,18-24,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-10,30542,20454,1.493204,18,0.058935,2.024444,1.193111,36.44,1.0,0,36.44,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1146.0,0,0.031798,6.0,0,0,1146.0,0,0.031798,0,0,0,0.0,0,0,0.0,0,0,454.0,219.0,78.0,44.0,,,,1.0,25-34,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-10,10185,7298,1.395588,1,0.009818,11.76,1.154639,11.76,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,530.0,0,0.022189,2.0,0,0,530.0,0,0.022189,0,0,0,0.0,0,0,0.0,0,0,179.0,80.0,31.0,16.0,,,,0.0,35-44,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-10,4726,3341,1.414547,0,0.0,0.0,1.256877,5.94,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,340.0,0,0.017471,0.0,0,0,340.0,0,0.017471,0,0,0,0.0,0,0,0.0,0,0,136.0,52.0,24.0,19.0,,,,0.0,45-54,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-10,2772,1955,1.417903,0,0.0,0.0,1.165224,3.23,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,311.0,0,0.010386,0.0,0,0,311.0,0,0.010386,0,0,0,0.0,0,0,0.0,0,0,112.0,35.0,14.0,8.0,,,,0.0,55-64,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-10,1388,998,1.390782,1,0.072046,1.58,1.138329,1.58,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,178.0,0,0.008876,2.0,0,0,178.0,0,0.008876,0,0,0,0.0,0,0,0.0,0,0,53.0,17.0,5.0,4.0,,,,0.0,65+,NK
ALC - Moda Feminina,120238480775560157,OUTCOME_AWARENESS,2026-02-10,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-10,35382,26348,1.342872,44,0.124357,0.904318,1.124583,39.79,25.0,0,1.5916,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,30.0,0,1.326333,4.0,0,0,30.0,0,1.326333,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,16.0,18-24,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-10,46273,32457,1.425671,65,0.140471,0.754615,1.060013,49.05,25.0,0,1.962,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,29.0,0,1.691379,3.0,0,0,29.0,0,1.691379,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,11.0,25-34,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-10,32806,23339,1.40563,41,0.124977,0.868537,1.085472,35.61,16.0,0,2.225625,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,24.0,0,1.48375,7.0,0,0,24.0,0,1.48375,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,12.0,35-44,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-10,28675,20324,1.410894,42,0.146469,0.697143,1.021099,29.28,9.0,0,3.253333,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,13.0,0,2.252308,3.0,0,0,13.0,0,2.252308,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,8.0,45-54,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-10,28084,19039,1.475077,63,0.224327,0.461429,1.035109,29.07,19.0,0,1.53,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,31.0,0,0.937742,11.0,0,0,31.0,0,0.937742,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,16.0,55-64,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-10,17529,12442,1.408857,47,0.268127,0.365745,0.980661,17.19,10.0,0,1.719,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,23.0,0,0.747391,13.0,0,0,23.0,0,0.747391,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,10.0,65+,NK
ALC - Feira Pet NK,120238544787450157,OUTCOME_AWARENESS,2026-02-10,3,3,1.0,0,0.0,0.0,3.333333,0.01,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NK
ALC - Promoção Meu Méqui,120238882009230157,OUTCOME_AWARENESS,2026-02-10,7208,6534,1.103153,17,0.235849,0.575294,1.356826,9.78,13.0,0,0.752308,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,15.0,0,0.652,0.0,0,0,15.0,0,0.652,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,4.0,18-24,NK
ALC - Promoção Meu Méqui,120238882009230157,OUTCOME_AWARENESS,2026-02-10,5987,5757,1.039951,14,0.23384,0.607143,1.419743,8.5,11.0,0,0.772727,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,11.0,0,0.772727,0.0,0,0,11.0,0,0.772727,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,3.0,25-34,NK
ALC - Promoção Meu Méqui,120238882009230157,OUTCOME_AWARENESS,2026-02-10,1623,1608,1.009328,1,0.061614,2.25,1.386322,2.25,1.0,0,2.25,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,2.25,0.0,0,0,1.0,0,2.25,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,35-44,NK
ALC - Promoção Meu Méqui,120238882009230157,OUTCOME_AWARENESS,2026-02-10,571,548,1.041971,0,0.0,0.0,1.313485,0.75,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,45-54,NK
ALC - Promoção Meu Méqui,120238882009230157,OUTCOME_AWARENESS,2026-02-10,226,221,1.022624,0,0.0,0.0,1.150442,0.26,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,55-64,NK
ALC - Promoção Meu Méqui,120238882009230157,OUTCOME_AWARENESS,2026-02-10,110,107,1.028037,0,0.0,0.0,1.363636,0.15,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,65+,NK
ALC - Poker NK,120238895400210157,OUTCOME_AWARENESS,2026-02-10,4232,3770,1.122546,7,0.165406,0.822857,1.361059,5.76,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,133.0,0,0.043308,0.0,0,0,133.0,0,0.043308,0,0,0,0.0,0,0,0.0,0,0,39.0,20.0,6.0,4.0,,,,0.0,18-24,NK
ALC - Poker NK,120238895400210157,OUTCOME_AWARENESS,2026-02-10,6380,5282,1.207876,17,0.266458,0.491176,1.308777,8.35,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,346.0,0,0.024133,0.0,0,0,346.0,0,0.024133,0,0,0,0.0,0,0,0.0,0,0,95.0,36.0,13.0,7.0,,,,0.0,25-34,NK
ALC - Poker NK,120238895400210157,OUTCOME_AWARENESS,2026-02-10,5861,4451,1.316783,23,0.392425,0.366087,1.436615,8.42,3.0,0,2.806667,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,554.0,0,0.015199,1.0,0,0,554.0,0,0.015199,0,0,0,0.0,0,0,0.0,0,0,116.0,42.0,25.0,13.0,,,,3.0,35-44,NK
ALC - Poker NK,120238895400210157,OUTCOME_AWARENESS,2026-02-10,4870,3707,1.313731,13,0.26694,0.540769,1.443532,7.03,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,623.0,0,0.011284,0.0,0,0,623.0,0,0.011284,0,0,0,0.0,0,0,0.0,0,0,139.0,42.0,21.0,5.0,,,,0.0,45-54,NK
ALC - Poker NK,120238895400210157,OUTCOME_AWARENESS,2026-02-10,4043,3133,1.290456,18,0.445214,0.297778,1.325748,5.36,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,618.0,0,0.008673,2.0,0,0,618.0,0,0.008673,0,0,0,0.0,0,0,0.0,0,0,145.0,49.0,23.0,11.0,,,,0.0,55-64,NK
ALC - Poker NK,120238895400210157,OUTCOME_AWARENESS,2026-02-10,1998,1586,1.259773,11,0.550551,0.26,1.431431,2.86,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,325.0,0,0.0088,1.0,0,0,326.0,0,0.008773,0,0,0,0.0,0,0,0.0,0,0,66.0,17.0,14.0,7.0,,,,0.0,65+,NK
ALC - Poker NK,120238895400210157,OUTCOME_AWARENESS,2026-02-10,1,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,1.0,0,0.0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,0.0,Unknown,NK
ENG - POKER,120238895417590157,OUTCOME_ENGAGEMENT,2026-02-10,1919,1185,1.619409,0,0.0,0.0,8.233455,15.8,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,231.0,0,0.068398,136.0,0,0,231.0,0,0.068398,0,0,0,0.0,0,0,0.0,0,0,34.0,10.0,6.0,4.0,,,,0.0,18-24,NK
