shopping,shopping_sigla,campanha,audiencia,data,impressoes,cliques,custo,conversoes,valor_conversoes
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463039,2026-02-08,64,14,0.91,14.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463079,2026-02-08,21,7,0.3,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],334585072960,2026-02-08,52,13,0.75,18.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345904698375,2026-02-08,47,16,1.077628,18.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565103,2026-02-08,49,10,0.41,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565263,2026-02-08,40,6,0.18,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],345911565303,2026-02-08,41,9,0.462674,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713565055,2026-02-08,3,1,0.08,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713565095,2026-02-08,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],369713566295,2026-02-08,7,1,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],374556130747,2026-02-08,22,2,0.15,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],791139245467,2026-02-08,51,9,0.45,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],919315162762,2026-02-08,2,1,0.01,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],958956277844,2026-02-08,27,7,0.39,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1964009779173,2026-02-08,6,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1964009779373,2026-02-08,11,3,0.44,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527486,2026-02-08,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],1965616527566,2026-02-08,44,6,0.29,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2270416872147,2026-02-08,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],2366257488666,2026-02-08,131,27,0.890737,18.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],45786871609,2026-02-08,81,24,1.29,15.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],47984196266,2026-02-08,17,5,0.25,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102215,2026-02-08,8,2,0.13,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102335,2026-02-08,34,7,0.31,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668102455,2026-02-08,61,10,0.6,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103415,2026-02-08,10,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103655,2026-02-08,71,29,1.190082,23.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103775,2026-02-08,44,9,0.33,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],51668103895,2026-02-08,39,7,0.39,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],55963842637,2026-02-08,21,4,0.06,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565457,2026-02-08,6,2,0.06,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565577,2026-02-08,8,3,0.29,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565697,2026-02-08,24,4,0.08,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],56923565817,2026-02-08,13,3,0.19,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],124892052055,2026-02-08,33,5,0.24,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],298229924760,2026-02-08,69,15,0.593173,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],326804463039,2026-02-08,87,21,1.29,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],374556130747,2026-02-08,42,11,0.49,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],791139245467,2026-02-08,70,25,1.53,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],919315162762,2026-02-08,1,1,0.1,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],958956277844,2026-02-08,28,6,0.76,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],1964009779173,2026-02-08,7,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],1964009779373,2026-02-08,32,10,1.34,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NK],2366257488666,2026-02-08,252,71,4.74,27.0,2.0
GERAL,GERAL,[SEARCH - AJFANS - NK],2464360181215,2026-02-08,31,8,0.96,10.0,2.0
GERAL,GERAL,[SEARCH - AJFANS - NS],45786871609,2026-02-08,71,23,0.397628,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],47984196266,2026-02-08,7,1,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668101495,2026-02-08,11,5,0.07,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668101615,2026-02-08,19,6,0.11,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102215,2026-02-08,10,4,0.05,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102335,2026-02-08,18,7,0.08,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668102455,2026-02-08,41,14,0.23,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103415,2026-02-08,6,3,0.08,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103655,2026-02-08,36,15,0.26,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103775,2026-02-08,31,12,0.25,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],51668103895,2026-02-08,11,2,0.017628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],55963842637,2026-02-08,10,2,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565457,2026-02-08,2,1,0.04,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565577,2026-02-08,7,2,0.06,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565697,2026-02-08,19,5,0.057628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56923565817,2026-02-08,9,3,0.05,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56976469418,2026-02-08,71,25,0.46,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],56976469538,2026-02-08,22,9,0.19,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],75957715300,2026-02-08,27,10,0.16,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],75957715540,2026-02-08,13,4,0.09,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],124892052055,2026-02-08,13,3,0.09,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],199868170875,2026-02-08,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],282636819801,2026-02-08,3,1,0.09,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],298229924760,2026-02-08,48,13,0.3,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],326804463039,2026-02-08,66,20,0.35,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],326804463079,2026-02-08,24,12,0.22,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],334585072960,2026-02-08,44,14,0.320903,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345904698375,2026-02-08,28,12,0.206418,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345911565103,2026-02-08,73,27,0.536305,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],345911565263,2026-02-08,74,19,0.38,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713565055,2026-02-08,6,2,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713565095,2026-02-08,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],369713566295,2026-02-08,5,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],374556130747,2026-02-08,26,7,0.16,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],791139245467,2026-02-08,54,16,0.257628,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],958956277844,2026-02-08,11,3,0.04,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1086950275831,2026-02-08,162,66,1.292884,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1964009779373,2026-02-08,38,15,0.94,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],1965616527326,2026-02-08,160,67,1.662272,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2062563601327,2026-02-08,74,28,0.73,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2218890748310,2026-02-08,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2270416872147,2026-02-08,16,4,0.35,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NS],2366257488666,2026-02-08,284,114,2.356729,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],45786871609,2026-02-08,145,55,0.94,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],47984196266,2026-02-08,23,9,0.15,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668101495,2026-02-08,29,10,0.223333,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668101615,2026-02-08,42,15,0.19,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102215,2026-02-08,20,4,0.09,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102335,2026-02-08,53,17,0.288038,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668102455,2026-02-08,116,34,0.627628,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103415,2026-02-08,26,5,0.07,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103655,2026-02-08,83,30,0.657628,24.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103775,2026-02-08,55,16,0.24,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],51668103895,2026-02-08,57,29,0.580522,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],55963842637,2026-02-08,24,11,0.245568,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565457,2026-02-08,7,2,0.05,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565577,2026-02-08,17,2,0.08,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565697,2026-02-08,38,15,0.23,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],56923565817,2026-02-08,19,7,0.089002,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],63253025299,2026-02-08,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],75957715300,2026-02-08,61,22,0.4,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],124892052055,2026-02-08,40,11,0.22,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],199868170875,2026-02-08,2,1,0.007628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],202838584871,2026-02-08,3,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],282636819801,2026-02-08,6,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],298229924760,2026-02-08,126,42,0.671572,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],326804463039,2026-02-08,162,32,0.49797,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],345904698375,2026-02-08,98,27,0.513874,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],345911565263,2026-02-08,124,41,0.63,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],374556130747,2026-02-08,38,13,0.2,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],791139245467,2026-02-08,110,43,0.767628,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],919315162762,2026-02-08,1,1,0.03,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],919909166775,2026-02-08,1,1,0.007628,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],958956277844,2026-02-08,29,8,0.14,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1086950275831,2026-02-08,140,44,0.677683,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1964009779373,2026-02-08,18,7,0.27,9.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - GS],1965616527726,2026-02-08,135,55,1.347977,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2062563601327,2026-02-08,75,20,0.32,6.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2218890748310,2026-02-08,2,1,0.06,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2270416872147,2026-02-08,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2330944976154,2026-02-08,137,62,1.18,12.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2366257488666,2026-02-08,297,102,2.504597,67.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - GS],2464571653423,2026-02-08,30,16,0.5,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],45786871609,2026-02-08,21,2,0.56,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],47984196266,2026-02-08,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668101375,2026-02-08,20,4,0.86,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668101615,2026-02-08,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102215,2026-02-08,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102335,2026-02-08,11,3,0.337145,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668102455,2026-02-08,17,4,1.38,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103415,2026-02-08,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103655,2026-02-08,9,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103775,2026-02-08,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],51668103895,2026-02-08,7,3,0.42,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565457,2026-02-08,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565577,2026-02-08,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56923565697,2026-02-08,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56976469418,2026-02-08,16,7,0.67,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],56976469538,2026-02-08,10,2,1.98,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],59213574491,2026-02-08,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],63253025299,2026-02-08,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],75957715300,2026-02-08,21,2,0.14,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],75957715540,2026-02-08,6,1,0.08,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],124892052055,2026-02-08,9,2,0.99,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],298229924760,2026-02-08,13,3,0.03,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],326804463039,2026-02-08,24,4,1.2,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],326804463079,2026-02-08,11,2,0.612823,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],334585072960,2026-02-08,9,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345904698375,2026-02-08,18,6,2.772433,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565103,2026-02-08,17,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565263,2026-02-08,15,2,0.15,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],345911565303,2026-02-08,20,4,0.645926,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713565055,2026-02-08,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713565095,2026-02-08,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],369713566295,2026-02-08,8,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],374556130747,2026-02-08,6,2,0.55,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],791139245467,2026-02-08,13,2,0.1,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],958956277844,2026-02-08,5,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1086950275831,2026-02-08,53,10,6.614018,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1964009779373,2026-02-08,23,4,0.19,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1965616527286,2026-02-08,23,1,1.355924,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],1965616527486,2026-02-08,6,1,1.11,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2062563601327,2026-02-08,15,1,0.193655,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2270416872147,2026-02-08,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2330944976114,2026-02-08,37,3,2.09,4.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2366257488666,2026-02-08,90,9,1.068037,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - NR],2463454508054,2026-02-08,15,3,3.16188,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],45786871609,2026-02-08,210,77,0.904551,22.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],47984193746,2026-02-08,24,6,0.08,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],47984196266,2026-02-08,45,14,0.21,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51239918202,2026-02-08,10,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668102455,2026-02-08,162,46,0.546284,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103415,2026-02-08,54,21,0.26,16.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103655,2026-02-08,140,38,0.447628,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668103895,2026-02-08,96,29,0.36,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668104015,2026-02-08,101,38,0.456222,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],51668104495,2026-02-08,97,35,0.45,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],53925721391,2026-02-08,224,62,0.677628,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],56923565457,2026-02-08,14,6,0.08,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],56923565577,2026-02-08,44,11,0.13,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],63253025299,2026-02-08,6,3,0.03,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],69776187145,2026-02-08,4,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],69812249207,2026-02-08,1,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],70176679368,2026-02-08,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],71107332891,2026-02-08,9,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],71231448750,2026-02-08,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],71231449590,2026-02-08,2,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],73240937376,2026-02-08,9,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],75957715300,2026-02-08,131,36,0.42,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],75957715540,2026-02-08,37,13,0.172052,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],92281256703,2026-02-08,14,3,0.04,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],103997905950,2026-02-08,182,49,0.664548,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],199868170875,2026-02-08,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],202838584871,2026-02-08,1,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],298229924760,2026-02-08,182,54,0.68,10.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],326804463039,2026-02-08,259,83,1.08,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],334585072040,2026-02-08,126,42,0.495923,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],344031553889,2026-02-08,174,55,0.675093,12.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],791139245467,2026-02-08,130,42,0.54159,14.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],792196383962,2026-02-08,44,8,0.13,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616527766,2026-02-08,257,110,1.366204,15.0,2.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616527966,2026-02-08,91,44,0.655904,10.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - CS],1965616528006,2026-02-08,103,47,0.627628,15.0,1.0
GERAL,GERAL,[SEARCH - AJFANS - CS],2307998249215,2026-02-08,2,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - CS],2366257488666,2026-02-08,415,166,2.069811,32.0,1.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668100655,2026-02-08,125,8,11.93,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668101495,2026-02-08,95,7,7.615599,5.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],51668103415,2026-02-08,48,2,2.91,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],298229924760,2026-02-08,187,8,13.34,2.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],345904698375,2026-02-08,206,14,16.63,11.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],373127245340,2026-02-08,40,4,4.31,1.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],1964009779173,2026-02-08,40,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2306825954293,2026-02-08,6,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2307998249255,2026-02-08,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - NARBONA - JANTAR -CS],2447226908048,2026-02-08,13,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - VOLTA AS AULAS - BS],2463066562963,2026-02-08,1,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],45786871609,2026-02-09,66,13,0.65,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],47984196266,2026-02-09,26,7,0.6,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668099935,2026-02-09,13,6,0.46,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101375,2026-02-09,47,8,0.630146,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101495,2026-02-09,27,5,0.425608,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101615,2026-02-09,31,4,0.29,5.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668101735,2026-02-09,28,3,0.26,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102215,2026-02-09,6,1,0.12,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102335,2026-02-09,22,5,0.28,8.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668102455,2026-02-09,34,10,0.73,9.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103415,2026-02-09,15,2,0.14,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103535,2026-02-09,28,5,0.45,11.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103655,2026-02-09,49,15,1.227628,13.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103775,2026-02-09,21,3,0.14,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],51668103895,2026-02-09,30,3,0.15,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],55963842637,2026-02-09,9,2,0.19,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565457,2026-02-09,7,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565577,2026-02-09,17,3,0.25,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565697,2026-02-09,30,8,0.48,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56923565817,2026-02-09,10,1,0.01,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469418,2026-02-09,51,12,0.53,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],56976469538,2026-02-09,43,12,0.652926,7.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],59213574491,2026-02-09,3,1,0.01,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],63253024219,2026-02-09,3,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],63253025299,2026-02-09,1,1,0.07,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75432192104,2026-02-09,17,2,0.05,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715300,2026-02-09,45,9,0.31,2.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],75957715540,2026-02-09,9,3,0.05,3.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],124892052055,2026-02-09,16,3,0.04,1.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],199868170875,2026-02-09,2,0,0.0,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],282636819801,2026-02-09,3,2,0.02,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],283403926058,2026-02-09,14,2,0.1,0.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],298229924760,2026-02-09,49,11,0.58,4.0,0.0
GERAL,GERAL,[SEARCH - AJFANS - BS],326804463039,2026-02-09,68,11,0.59,6.0,0.0
